20250128 065300;6039.25;6040;6039.25;6039.75;52
20250128 065400;6039.75;6040.25;6039.5;6039.75;76
20250128 065500;6039.75;6040.25;6039.75;6039.75;34
20250128 065600;6040;6041;6040;6040.75;62
20250128 065700;6040.75;6040.75;6040.25;6040.5;41
20250128 065800;6040.75;6041.5;6040.25;6040.25;36
20250128 065900;6040.5;6040.75;6040.25;6040.75;22
20250128 070000;6040.75;6041;6040.75;6041;50
20250128 070100;6040.75;6041.25;6040.25;6040.25;172
20250128 070200;6040.25;6040.25;6037;6038.5;339
20250128 070300;6038.25;6038.5;6037.25;6038.5;146
20250128 070400;6038.5;6039;6037.5;6038.25;198
20250128 070500;6038.25;6039.25;6038.25;6039;107
20250128 070600;6039.25;6041;6039;6039.5;183
20250128 070700;6039.25;6040.75;6039.25;6040.5;206
20250128 070800;6040.5;6041;6040;6040.5;67
20250128 070900;6040.75;6041;6040;6040.75;57
20250128 071000;6040.5;6040.5;6039.75;6040.25;51
20250128 071100;6040.5;6042.5;6040.5;6042.25;139
20250128 071200;6042.25;6042.5;6040.5;6040.5;173
20250128 071300;6040.25;6040.75;6040;6040.25;167
20250128 071400;6040.5;6041;6039.5;6040.5;198
20250128 071500;6040.5;6040.5;6039.25;6040;151
20250128 071600;6039.75;6041;6039;6040.75;197
20250128 071700;6041;6041.5;6040.5;6041;136
20250128 071800;6040.75;6043;6040.75;6042.75;160
20250128 071900;6042.75;6045.75;6042.5;6045.25;269
20250128 072000;6045;6046.5;6044.75;6044.75;226
20250128 072100;6045;6046;6044.25;6044.25;173
20250128 072200;6044;6044.75;6043.5;6044.5;95
20250128 072300;6044.5;6044.75;6044;6044.5;69
20250128 072400;6044.75;6047.75;6044.75;6047.5;428
20250128 072500;6047.5;6048.5;6047.5;6048.25;248
20250128 072600;6048;6048;6046.5;6047;144
20250128 072700;6047.25;6048.5;6047;6047.5;124
20250128 072800;6047.75;6049;6047.5;6048.75;198
20250128 072900;6048.75;6050.5;6048.25;6049.5;243
20250128 073000;6049.75;6050;6048.25;6048.5;122
20250128 073100;6048.5;6048.5;6046;6046.75;244
20250128 073200;6046.5;6047.75;6046;6047.25;194
20250128 073300;6047;6048.5;6047;6047.75;374
20250128 073400;6047.5;6049.5;6047.5;6049.5;251
20250128 073500;6049.5;6051.5;6049.5;6051.25;293
20250128 073600;6051;6051.25;6050;6051;246
20250128 073700;6050.75;6052;6050.5;6051.75;222
20250128 073800;6052;6052.5;6050.5;6051;220
20250128 073900;6050.75;6051.75;6050.5;6051;161
20250128 074000;6051;6052.25;6050.75;6052;220
20250128 074100;6052;6052.25;6051;6051.5;86
20250128 074200;6051.5;6051.75;6051.25;6051.25;75
20250128 074300;6051.25;6051.25;6050.5;6051;118
20250128 074400;6051;6051.5;6051;6051;44
20250128 074500;6051;6052;6050.5;6052;186
20250128 074600;6052.25;6052.5;6051.25;6051.25;63
20250128 074700;6051.25;6052;6050;6051.75;136
20250128 074800;6051.5;6052.5;6051.5;6051.75;65
20250128 074900;6051.75;6052;6050.5;6050.5;137
20250128 075000;6050.75;6051.25;6050;6050.75;175
20250128 075100;6050.5;6050.75;6049.75;6049.75;96
20250128 075200;6049.75;6050;6048.5;6049.5;165
20250128 075300;6049.25;6049.5;6049;6049;56
20250128 075400;6048.75;6049.75;6047.5;6047.75;310
20250128 075500;6047.75;6048.75;6047.5;6047.75;227
20250128 075600;6048;6048.25;6047.75;6048;54
20250128 075700;6048;6048.5;6047.75;6048.5;140
20250128 075800;6048.5;6049.25;6048;6049;125
20250128 075900;6049;6049.5;6048.75;6049.5;84
20250128 080000;6049.5;6050.5;6048.5;6050.25;277
20250128 080100;6050.25;6051.75;6049;6050;988
20250128 080200;6050;6051.75;6049.5;6051.25;430
20250128 080300;6051.25;6051.75;6050.5;6051.75;396
20250128 080400;6051.75;6051.75;6049.75;6051.75;271
20250128 080500;6051.5;6054.5;6051.5;6054;730
20250128 080600;6053.75;6053.75;6048;6049;739
20250128 080700;6049;6050;6046.5;6047.5;442
20250128 080800;6047.5;6049.5;6047.5;6049;350
20250128 080900;6049;6049.5;6048.25;6048.75;266
20250128 081000;6048.5;6049.5;6046.75;6049.25;374
20250128 081100;6049.5;6049.75;6046.5;6048;473
20250128 081200;6048;6048;6046.25;6046.5;328
20250128 081300;6046.75;6047;6044.5;6045.25;485
20250128 081400;6045.5;6047.25;6044.5;6047;242
20250128 081500;6047;6048;6046.25;6046.25;443
20250128 081600;6046.5;6046.5;6044.75;6045.25;404
20250128 081700;6045.5;6045.5;6043.5;6045.25;533
20250128 081800;6045.25;6047.25;6044;6047;667
20250128 081900;6047.25;6048;6046.75;6047.75;365
20250128 082000;6048;6049.5;6048;6049.25;222
20250128 082100;6049.25;6051.5;6049.25;6051;296
20250128 082200;6051.25;6051.25;6049.25;6049.75;129
20250128 082300;6050;6050;6048;6049.25;161
20250128 082400;6049.5;6051.25;6049.25;6050.75;247
20250128 082500;6050.5;6050.5;6049;6049.5;131
20250128 082600;6049.5;6051.25;6049.25;6049.75;179
20250128 082700;6049.75;6049.75;6047.75;6048.5;196
20250128 082800;6048.75;6049.25;6046.75;6047.75;167
20250128 082900;6047.5;6047.75;6045.5;6047.5;274
20250128 083000;6047.25;6048;6047.25;6048;134
20250128 083100;6048.25;6050;6047.75;6048;349
20250128 083200;6048.25;6050;6048.25;6049.75;149
20250128 083300;6049.75;6052;6049.75;6051.75;195
20250128 083400;6052;6052.75;6051.25;6052.25;317
20250128 083500;6052;6053.25;6052;6053;152
20250128 083600;6053.25;6053.5;6051;6051.25;157
20250128 083700;6051.25;6053;6051.25;6052.75;162
20250128 083800;6052.75;6055.25;6052.75;6054.75;603
20250128 083900;6054.75;6054.75;6054;6054.25;121
20250128 084000;6054.5;6054.5;6053.5;6053.75;143
20250128 084100;6053.75;6054.5;6052.25;6052.25;655
20250128 084200;6052.25;6053.75;6052.25;6053.75;141
20250128 084300;6054;6054.5;6052.75;6053.75;194
20250128 084400;6053.75;6056;6053.75;6054.75;263
20250128 084500;6054.75;6056.5;6054.75;6056;181
20250128 084600;6056;6056.25;6054.75;6055.5;225
20250128 084700;6055.5;6055.5;6054.5;6055;101
20250128 084800;6055;6057;6055;6057;143
20250128 084900;6057;6058.5;6057;6058;377
20250128 085000;6058.5;6059.5;6057.5;6059;647
20250128 085100;6059;6059;6057.25;6058.5;315
20250128 085200;6058.75;6063.25;6057.75;6062.75;1228
20250128 085300;6062.75;6063.5;6061.75;6062.75;455
20250128 085400;6062.5;6064;6062.5;6063.75;657
20250128 085500;6063.5;6063.5;6060.75;6061;373
20250128 085600;6061.25;6063.5;6060.25;6063.25;874
20250128 085700;6063.5;6064.75;6063.25;6063.5;711
20250128 085800;6063.5;6064;6062.75;6063.5;347
20250128 085900;6063.5;6065;6063.25;6065;420
20250128 090000;6065;6066;6063.75;6064.75;481
20250128 090100;6064.5;6065.25;6061.5;6061.75;846
20250128 090200;6061.75;6065.25;6061.5;6065;689
20250128 090300;6065;6066.75;6064.5;6066.25;716
20250128 090400;6066;6067.5;6065.5;6067.5;818
20250128 090500;6067.25;6069.25;6066.25;6066.5;2016
20250128 090600;6066.25;6066.75;6064.25;6064.75;513
20250128 090700;6064.5;6065.75;6064;6064.75;644
20250128 090800;6065;6066;6064.75;6065.25;353
20250128 090900;6065.5;6065.75;6063.5;6065.5;807
20250128 091000;6065.5;6066.75;6064.75;6066;603
20250128 091100;6066.25;6066.75;6065;6065.5;461
20250128 091200;6065.25;6066.25;6065;6065.5;347
20250128 091300;6065.75;6066;6065;6065.25;228
20250128 091400;6065.25;6065.25;6064.25;6065;279
20250128 091500;6065;6065.25;6064;6064.75;327
20250128 091600;6064.5;6067;6064.5;6066;367
20250128 091700;6066;6066.25;6064.75;6064.75;265
20250128 091800;6064.5;6066.25;6063.75;6065.75;323
20250128 091900;6065.75;6066.5;6064.75;6065.25;175
20250128 092000;6065;6066;6064.25;6064.25;203
20250128 092100;6064.25;6064.25;6063.25;6064.25;224
20250128 092200;6064;6064.75;6063.5;6064.25;169
20250128 092300;6064.5;6065;6064.25;6064.5;178
20250128 092400;6064.5;6065.25;6064;6064;317
20250128 092500;6064;6064.25;6063.25;6064.25;283
20250128 092600;6064;6065.25;6062.75;6065;232
20250128 092700;6065;6065.5;6064.5;6064.5;219
20250128 092800;6064.25;6065;6062.75;6063;417
20250128 092900;6063;6063;6061.75;6062.5;323
20250128 093000;6062.5;6062.5;6061.25;6061.5;313
20250128 093100;6061.75;6062;6060.5;6061.25;261
20250128 093200;6061.25;6061.5;6058.75;6059.25;441
20250128 093300;6059.25;6061;6058.75;6061;292
20250128 093400;6060.75;6062.25;6060.5;6061.25;261
20250128 093500;6061.25;6061.5;6060.5;6061.5;193
20250128 093600;6061.75;6062.5;6060.25;6060.5;254
20250128 093700;6060.5;6061.75;6060.5;6061.5;126
20250128 093800;6061.75;6063.75;6061.75;6063.75;227
20250128 093900;6063.75;6065.25;6063.5;6064;380
20250128 094000;6063.75;6064;6062.75;6063;275
20250128 094100;6063;6064.25;6062.5;6063;238
20250128 094200;6063.25;6063.75;6062.25;6063;185
20250128 094300;6063;6064.5;6062.75;6064.5;183
20250128 094400;6064.75;6066;6064.5;6065.5;228
20250128 094500;6065.75;6066;6064.75;6065.75;139
20250128 094600;6065.75;6066.25;6065;6065;105
20250128 094700;6065.25;6065.75;6064.25;6065.25;187
20250128 094800;6065.5;6066;6065;6065.5;211
20250128 094900;6065.5;6067;6065.25;6067;282
20250128 095000;6067;6067.5;6066.5;6066.5;250
20250128 095100;6066.5;6067;6066.25;6066.5;101
20250128 095200;6066.5;6066.75;6066;6066.25;126
20250128 095300;6066.25;6066.75;6065.75;6066;149
20250128 095400;6065.75;6066;6065.25;6066;115
20250128 095500;6066;6066.5;6065.25;6066;168
20250128 095600;6065.75;6066.5;6065.25;6066.25;108
20250128 095700;6066;6067;6066;6066.75;143
20250128 095800;6067;6067.25;6066.75;6067;95
20250128 095900;6067;6068;6066.75;6067.25;312
20250128 100000;6067;6068;6066.75;6067.75;289
20250128 100100;6067.75;6068;6066.75;6067.5;188
20250128 100200;6067.5;6069;6067.5;6068.75;279
20250128 100300;6069;6069.75;6068.25;6068.25;633
20250128 100400;6068.25;6069.5;6068;6069.5;278
20250128 100500;6069.75;6069.75;6069;6069.5;248
20250128 100600;6069.25;6070;6069.25;6069.75;403
20250128 100700;6069.75;6070.5;6069;6070.5;340
20250128 100800;6070.75;6071.75;6070.5;6071;612
20250128 100900;6071.25;6072;6071.25;6071.75;294
20250128 101000;6071.75;6071.75;6070.75;6071.25;253
20250128 101100;6071.25;6071.5;6070.75;6071;386
20250128 101200;6071;6072.75;6071;6072.5;394
20250128 101300;6072.25;6072.5;6071;6071.25;228
20250128 101400;6071;6071;6070;6070.5;344
20250128 101500;6070.5;6070.75;6069.5;6070.25;191
20250128 101600;6070.25;6071.25;6070.25;6071;169
20250128 101700;6071.25;6071.5;6070.75;6071;162
20250128 101800;6071;6071.5;6070.5;6071.25;188
20250128 101900;6071.25;6071.75;6071;6071.25;124
20250128 102000;6071;6071.75;6070.75;6070.75;170
20250128 102100;6071;6072.75;6071;6072.25;270
20250128 102200;6072.25;6073;6072.25;6073;251
20250128 102300;6072.75;6072.75;6071.75;6072;200
20250128 102400;6072;6072.75;6070.75;6071;356
20250128 102500;6071.25;6071.25;6070.25;6070.5;282
20250128 102600;6070.5;6071.25;6070.5;6070.5;224
20250128 102700;6070.75;6071;6069.75;6070.75;304
20250128 102800;6071;6072.25;6071;6071.25;336
20250128 102900;6071.25;6071.5;6070.25;6070.25;159
20250128 103000;6070.25;6071.25;6070;6071;213
20250128 103100;6071.25;6071.75;6071.25;6071.25;194
20250128 103200;6071.5;6072;6071.25;6071.5;153
20250128 103300;6071.75;6072.25;6071.25;6071.5;232
20250128 103400;6071.5;6071.75;6070.5;6070.75;308
20250128 103500;6070.75;6071;6069.5;6069.75;179
20250128 103600;6070;6070.25;6069.5;6069.75;188
20250128 103700;6069.75;6071.75;6069.75;6071.5;298
20250128 103800;6071.5;6072;6071;6071;177
20250128 103900;6071.25;6071.25;6069;6069.5;215
20250128 104000;6069.5;6069.75;6069;6069.75;230
20250128 104100;6069.5;6070;6068.5;6069.25;194
20250128 104200;6069.25;6070.5;6069.25;6070;165
20250128 104300;6070;6070.5;6069.5;6069.75;127
20250128 104400;6069.5;6069.75;6068.75;6069;100
20250128 104500;6069;6069.75;6068.5;6069.75;126
20250128 104600;6069.75;6070;6069.25;6069.75;127
20250128 104700;6069.75;6070.5;6069.75;6070.25;119
20250128 104800;6070.25;6070.5;6069.5;6070.25;156
20250128 104900;6070;6070.5;6069.75;6070.5;163
20250128 105000;6070.5;6070.75;6069.75;6069.75;214
20250128 105100;6070;6071.5;6070;6071.25;264
20250128 105200;6071.25;6071.5;6070.75;6071.25;178
20250128 105300;6071.25;6071.5;6069.5;6069.75;165
20250128 105400;6070;6070;6069.5;6070;92
20250128 105500;6069.75;6069.75;6068.5;6068.75;158
20250128 105600;6068.75;6070;6068.5;6069.5;225
20250128 105700;6069.5;6069.5;6068.5;6068.5;107
20250128 105800;6068.5;6069.5;6068.5;6068.5;183
20250128 105900;6068.25;6069;6067.75;6068.5;239
20250128 110000;6068.5;6069;6067.5;6068.25;203
20250128 110100;6068.25;6070;6068.25;6069.5;218
20250128 110200;6069.5;6069.75;6069;6069;143
20250128 110300;6069;6069.5;6069;6069.25;120
20250128 110400;6069.25;6069.25;6067.75;6069;304
20250128 110500;6069;6070;6068.75;6069.5;165
20250128 110600;6069.75;6070.75;6069.5;6070.25;224
20250128 110700;6070.25;6070.5;6069.5;6070;73
20250128 110800;6070.25;6070.25;6068.75;6070;111
20250128 110900;6070.25;6070.75;6070;6070.25;106
20250128 111000;6070;6070.25;6069.25;6069.5;106
20250128 111100;6069.75;6070.75;6069.25;6070.5;160
20250128 111200;6070.5;6070.75;6070.5;6070.5;126
20250128 111300;6070.5;6070.5;6069.75;6070;70
20250128 111400;6070;6070.5;6069.75;6070.5;44
20250128 111500;6070.75;6072;6070.75;6071.5;192
20250128 111600;6071.25;6071.75;6070.75;6070.75;100
20250128 111700;6071;6071;6070.5;6070.5;40
20250128 111800;6070.5;6070.5;6069.25;6069.75;120
20250128 111900;6069.5;6069.5;6068;6068.25;142
20250128 112000;6068.5;6068.5;6067.75;6068.25;96
20250128 112100;6068.25;6068.5;6068;6068.5;60
20250128 112200;6068.5;6068.75;6067;6067.25;242
20250128 112300;6067.5;6067.5;6065.5;6065.5;418
20250128 112400;6065.5;6065.75;6065;6065.5;391
20250128 112500;6065.25;6065.75;6064.5;6065.5;253
20250128 112600;6065.5;6065.75;6064.5;6065;175
20250128 112700;6065;6066;6065;6065.75;238
20250128 112800;6065.75;6066.25;6065.5;6065.5;158
20250128 112900;6065.5;6065.5;6064;6064;237
20250128 113000;6064.25;6064.25;6063.5;6064;184
20250128 113100;6064;6065.25;6064;6065;228
20250128 113200;6065;6065;6064;6064;97
20250128 113300;6064;6064;6062.25;6062.5;396
20250128 113400;6062.75;6062.75;6060.5;6060.5;419
20250128 113500;6060.75;6061;6059.5;6060.25;549
20250128 113600;6060.25;6060.5;6058.25;6058.5;323
20250128 113700;6058.5;6060.5;6057.5;6060.25;734
20250128 113800;6060.5;6061.25;6060;6061.25;263
20250128 113900;6061.25;6062;6060.75;6060.75;253
20250128 114000;6061;6062;6061;6061.25;128
20250128 114100;6061.25;6063.25;6061.25;6063.25;293
20250128 114200;6063;6063.25;6061.75;6061.75;118
20250128 114300;6061.75;6062;6061;6061.75;182
20250128 114400;6061.75;6063.25;6061.5;6063;295
20250128 114500;6063;6063;6062;6062.75;187
20250128 114600;6062.5;6063.5;6061.5;6061.75;420
20250128 114700;6062;6062.5;6061.25;6062;168
20250128 114800;6062;6062.25;6061.5;6062;136
20250128 114900;6061.75;6063.25;6061.5;6063;111
20250128 115000;6063;6065;6063;6064.5;280
20250128 115100;6064.75;6064.75;6063.75;6064.25;110
20250128 115200;6064.5;6064.75;6062.75;6063;190
20250128 115300;6063;6063;6061.75;6062;160
20250128 115400;6062;6062.25;6061.75;6062.25;81
20250128 115500;6062.25;6063;6061.75;6061.75;83
20250128 115600;6061.75;6062.5;6060.75;6062.5;211
20250128 115700;6062.5;6063.5;6061;6063.5;325
20250128 115800;6063.5;6063.75;6060.75;6061;212
20250128 115900;6060.75;6060.75;6059.5;6060.25;313
20250128 120000;6060.25;6060.25;6059.5;6060;160
20250128 120100;6060.25;6061.5;6058;6058;567
20250128 120200;6058;6058.5;6055.25;6055.75;1066
20250128 120300;6055.5;6056.25;6054.5;6055;517
20250128 120400;6055;6055.25;6053.25;6054.5;821
20250128 120500;6054.75;6054.75;6053.75;6054.5;374
20250128 120600;6054.5;6054.75;6052;6053.25;667
20250128 120700;6053.5;6055.75;6053.5;6055;393
20250128 120800;6055.25;6056;6053.75;6054.5;346
20250128 120900;6054.5;6054.75;6053.75;6054.5;202
20250128 121000;6054.75;6054.75;6052.75;6053;268
20250128 121100;6052.75;6053.25;6049.5;6050.75;870
20250128 121200;6050.75;6052;6050;6051.75;391
20250128 121300;6051.5;6053;6051.25;6052.25;274
20250128 121400;6052.25;6053.25;6051;6051.75;431
20250128 121500;6051.75;6052.5;6051;6051.25;289
20250128 121600;6051.75;6053.25;6051.75;6052.75;251
20250128 121700;6052.75;6053;6051.25;6051.75;267
20250128 121800;6051.75;6051.75;6050;6050.25;246
20250128 121900;6050.25;6050.5;6047.25;6048.25;746
20250128 122000;6048;6048.75;6047.5;6047.75;532
20250128 122100;6047.5;6048.25;6046;6046.75;725
20250128 122200;6047;6049.25;6047;6049;385
20250128 122300;6049;6051.5;6049;6051.25;717
20250128 122400;6051.25;6052.25;6051;6051.5;339
20250128 122500;6051.5;6052;6051;6051.5;244
20250128 122600;6051.25;6051.75;6050;6050.5;245
20250128 122700;6050.5;6051.75;6050;6050.5;487
20250128 122800;6050.5;6050.5;6048.5;6048.5;415
20250128 122900;6048.75;6050.5;6048.5;6050.25;280
20250128 123000;6050.25;6051;6049;6049;351
20250128 123100;6049;6049.25;6046.25;6046.5;884
20250128 123200;6046.25;6048.75;6046.25;6047.75;701
20250128 123300;6048;6051.25;6048;6049.5;893
20250128 123400;6049.25;6051;6049.25;6049.5;398
20250128 123500;6049.25;6050.75;6048.75;6050.25;341
20250128 123600;6050.25;6051;6049.5;6050.5;407
20250128 123700;6050.5;6054.5;6050.25;6054.25;818
20250128 123800;6054.25;6055.5;6054;6054.75;489
20250128 123900;6054.75;6055;6052;6052.25;634
20250128 124000;6052.25;6052.5;6051.25;6051.5;505
20250128 124100;6051.75;6053.75;6051.75;6053.25;474
20250128 124200;6053.5;6054.5;6053;6053.25;557
20250128 124300;6053;6053;6051.25;6052;532
20250128 124400;6052;6053.25;6051.25;6052.75;378
20250128 124500;6052.75;6054.5;6052.25;6054.25;343
20250128 124600;6054.25;6054.5;6053.75;6054;261
20250128 124700;6053.75;6054.75;6053.75;6054.5;271
20250128 124800;6054.25;6054.75;6054;6054.25;357
20250128 124900;6054.25;6054.5;6053.25;6053.5;299
20250128 125000;6053.75;6054;6052;6053.75;359
20250128 125100;6053.75;6055;6053.75;6054.5;281
20250128 125200;6054.5;6057.25;6054.5;6056.25;929
20250128 125300;6056.5;6057;6056;6056.75;667
20250128 125400;6056.5;6057;6056.25;6056.5;348
20250128 125500;6056.5;6059;6055.5;6058.5;1330
20250128 125600;6058.25;6059;6056.75;6057.5;641
20250128 125700;6057.25;6060.5;6057;6060.25;1727
20250128 125800;6060.5;6060.75;6058.5;6058.5;689
20250128 125900;6058.5;6059;6057.5;6057.75;228
20250128 130000;6057.75;6058.25;6057;6057.75;421
20250128 130100;6058;6059.25;6057.5;6059;919
20250128 130200;6058.75;6060;6058.5;6059.75;490
20250128 130300;6059.75;6060.5;6059.5;6059.75;337
20250128 130400;6060;6060.5;6059.5;6060.25;430
20250128 130500;6060;6060;6057.75;6057.75;570
20250128 130600;6057.75;6058.25;6057;6057;518
20250128 130700;6057;6057.5;6055.5;6055.75;543
20250128 130800;6055.75;6056.25;6055;6055.5;359
20250128 130900;6055.5;6055.75;6055;6055.25;243
20250128 131000;6055.5;6057.25;6055.25;6056.5;414
20250128 131100;6056.5;6058;6056.5;6057.75;176
20250128 131200;6058;6059;6057.25;6058.5;535
20250128 131300;6058.5;6059.25;6058;6058.25;409
20250128 131400;6058.25;6059.5;6058.25;6059.5;234
20250128 131500;6059.5;6060.75;6059.25;6060;413
20250128 131600;6060;6060.75;6059.25;6059.5;543
20250128 131700;6059.5;6060.25;6059;6059.75;324
20250128 131800;6059.75;6060.5;6059;6059.75;403
20250128 131900;6059.5;6059.5;6058;6058.5;607
20250128 132000;6058.75;6059.75;6058.75;6058.75;248
20250128 132100;6059;6061.25;6058.75;6061;514
20250128 132200;6061;6064.5;6061;6064;933
20250128 132300;6064.25;6065;6064;6064.75;637
20250128 132400;6064.75;6065.75;6064.5;6065.25;1164
20250128 132500;6065;6065.75;6064.25;6065.75;589
20250128 132600;6065.5;6066;6064.75;6065;597
20250128 132700;6065;6066.25;6065;6065.25;486
20250128 132800;6065.25;6065.75;6064.5;6064.75;1198
20250128 132900;6065;6065.25;6064.25;6064.5;450
20250128 133000;6064.5;6065.5;6064;6064;413
20250128 133100;6064;6065.75;6063;6063;842
20250128 133200;6063.25;6063.5;6059;6059.25;1252
20250128 133300;6059.25;6059.75;6058;6058.25;749
20250128 133400;6058.25;6060.5;6058;6060;1349
20250128 133500;6060;6061.5;6059.5;6059.5;671
20250128 133600;6059.5;6059.5;6055.75;6056.75;1055
20250128 133700;6056.75;6057;6055.5;6055.75;797
20250128 133800;6055.75;6056;6054.75;6055.25;1063
20250128 133900;6054.75;6057.25;6054;6056.75;1009
20250128 134000;6056.75;6057.25;6056.25;6056.25;490
20250128 134100;6056.5;6057.25;6056;6057;343
20250128 134200;6057;6057.5;6054.25;6054.75;457
20250128 134300;6054.25;6055.5;6053.75;6054.75;725
20250128 134400;6054.75;6055;6052.25;6053;765
20250128 134500;6053;6053.25;6052.5;6053;418
20250128 134600;6053;6055.25;6052.75;6055;443
20250128 134700;6054.75;6055.5;6054.5;6055;727
20250128 134800;6055.25;6055.75;6053.75;6054.25;805
20250128 134900;6054.25;6055;6054.25;6055;601
20250128 135000;6055;6055;6053;6053.75;650
20250128 135100;6053.75;6054;6051.5;6052.5;748
20250128 135200;6052.5;6053.25;6052.25;6052.25;321
20250128 135300;6052.5;6054;6052.5;6054;305
20250128 135400;6054.25;6055.25;6053.25;6053.75;417
20250128 135500;6053.75;6054.5;6052.25;6052.75;612
20250128 135600;6052.75;6053.5;6052.25;6053.25;340
20250128 135700;6053.25;6055.25;6053.25;6054.75;510
20250128 135800;6054.5;6055.25;6054.5;6054.75;288
20250128 135900;6054.5;6055.75;6054.25;6054.25;340
20250128 140000;6054.5;6055.25;6054.25;6055;358
20250128 140100;6054.75;6055;6053.75;6054.25;344
20250128 140200;6054.25;6054.25;6053.25;6053.5;300
20250128 140300;6053.75;6057.75;6053.75;6057.75;838
20250128 140400;6057.5;6057.75;6055.25;6055.75;444
20250128 140500;6055.75;6056.5;6055;6055;268
20250128 140600;6055;6056;6054.25;6054.25;378
20250128 140700;6054.25;6054.25;6052.5;6053.25;537
20250128 140800;6053.25;6053.5;6052.25;6053.25;498
20250128 140900;6053.25;6053.25;6052;6053;305
20250128 141000;6052.75;6053.75;6052.25;6052.25;302
20250128 141100;6052.5;6053.75;6052;6053.5;518
20250128 141200;6053.5;6053.75;6052.75;6052.75;421
20250128 141300;6052.5;6053.5;6052;6053.25;340
20250128 141400;6053;6053.75;6052.5;6053.5;292
20250128 141500;6053.75;6054.75;6053;6053;584
20250128 141600;6052.75;6053;6051.75;6052.25;740
20250128 141700;6052.25;6052.75;6051;6051.75;671
20250128 141800;6052;6053.75;6052;6052.75;693
20250128 141900;6052.75;6053.5;6052.5;6052.5;340
20250128 142000;6052.5;6053;6052.25;6052.5;301
20250128 142100;6052.5;6053;6052;6052.75;463
20250128 142200;6052.75;6054.5;6052.75;6054;458
20250128 142300;6053.75;6054;6052.25;6053;423
20250128 142400;6053.25;6055.25;6053.25;6055;749
20250128 142500;6055.25;6055.5;6052.75;6053.5;826
20250128 142600;6053.5;6058.5;6053.5;6058.25;2195
20250128 142700;6058.5;6059;6057.25;6058.25;1156
20250128 142800;6058;6058.75;6057;6057;1447
20250128 142900;6057;6057.75;6056;6057.75;1307
20250128 143000;6057.75;6058;6055.25;6057.75;2304
20250128 143100;6057.5;6059.5;6052.5;6055.25;12516
20250128 143200;6055.25;6056.75;6047.5;6047.5;8262
20250128 143300;6047.5;6048.5;6045;6047.25;7347
20250128 143400;6047.25;6049.75;6046.25;6049.75;4838
20250128 143500;6049.75;6051.75;6046.25;6047.5;4108
20250128 143600;6047.25;6048.5;6042.25;6042.5;5288
20250128 143700;6042.25;6044;6040.75;6040.75;5548
20250128 143800;6041;6042;6039;6040.25;6688
20250128 143900;6040.5;6044.25;6040.25;6040.75;4958
20250128 144000;6041;6043;6039.5;6042.25;4720
20250128 144100;6042.25;6044.5;6042.25;6043.25;5116
20250128 144200;6043;6043.5;6038;6038.5;4758
20250128 144300;6038.5;6039;6036.25;6038.25;5534
20250128 144400;6038.5;6038.5;6036.25;6037.25;4008
20250128 144500;6037.25;6037.5;6033.75;6035.25;5269
20250128 144600;6035.25;6039.5;6035.25;6036.75;8790
20250128 144700;6036.75;6037.25;6028.25;6029;11322
20250128 144800;6028.75;6029.25;6024.25;6024.5;9545
20250128 144900;6024.25;6027.25;6023.5;6026.25;7562
20250128 145000;6026;6029.5;6025;6029.25;5392
20250128 145100;6029;6031.75;6026;6027.5;6236
20250128 145200;6027.5;6033.25;6027.25;6033;6493
20250128 145300;6033;6036.25;6032.75;6034.75;7584
20250128 145400;6034.75;6035.5;6032;6033.25;4414
20250128 145500;6033;6038.25;6032.75;6038;4696
20250128 145600;6038.25;6039;6035;6036;4478
20250128 145700;6036;6039.5;6036;6039;4236
20250128 145800;6039;6039.75;6037.5;6038;3062
20250128 145900;6037.75;6039;6036.25;6036.75;2589
20250128 150000;6036.5;6040.75;6036.5;6039.75;2775
20250128 150100;6039.75;6043.25;6038.75;6042.75;4904
20250128 150200;6042.75;6049.75;6042.5;6049.25;6247
20250128 150300;6049.25;6051.5;6048.25;6049.25;6791
20250128 150400;6049.25;6055.75;6048.5;6054.75;7168
20250128 150500;6055;6056;6053.25;6055.5;4632
20250128 150600;6055.75;6057;6053.25;6056.75;4435
20250128 150700;6057;6057;6054.75;6055.75;4608
20250128 150800;6055.75;6057.75;6054.75;6057;4193
20250128 150900;6057.25;6057.5;6049.25;6052.25;6506
20250128 151000;6052;6052.25;6050.25;6050.75;3891
20250128 151100;6050.75;6053;6050.25;6053;3705
20250128 151200;6053;6053.75;6050.5;6052.5;3925
20250128 151300;6052.5;6058.25;6052;6057.5;4294
20250128 151400;6057.5;6060;6056.75;6059.5;5978
20250128 151500;6059.5;6060;6058.5;6059.25;3747
20250128 151600;6059.25;6059.25;6057.25;6058.25;3567
20250128 151700;6058.5;6060;6057.75;6059.25;3078
20250128 151800;6059.25;6060.75;6058.75;6060;3971
20250128 151900;6060;6061;6059;6060.5;3137
20250128 152000;6060.75;6061.75;6059.25;6061.25;3417
20250128 152100;6061.25;6061.75;6059.5;6061.5;2939
20250128 152200;6061.75;6062.5;6060.75;6062;2749
20250128 152300;6061.75;6066.25;6061.75;6066;5579
20250128 152400;6066.25;6070.5;6066;6070.25;5350
20250128 152500;6070.25;6071.25;6068.75;6071.25;5203
20250128 152600;6071.25;6071.5;6070.25;6070.5;4039
20250128 152700;6070.5;6074.75;6070.5;6074.5;5212
20250128 152800;6074.5;6076.75;6074.25;6076;4997
